mode,para_id,en,rep,span,span_why,aligned_grade,aligned_level,aligned_hit,contains_hit,decoy,followed_decoy
random,P019,gantry,갠트리,,none,미검출,-,False,False,젖먹이자동증,True
random,P020,onychopathy,손발톱병(증),,none,미검출,-,False,False,소아기,True
random,P020,intermetatarsal joint structure,발허리간관절조직,,none,미검출,-,False,False,궤양림프절야생토끼병,True
random,P021,sex cord-stromal tumor,성끈기질종양,,none,미검출,-,False,False,샘창자옆주름,True
random,P021,cardiac murmur,심잡음,,none,미검출,-,False,False,이마나비사골동절제술,True
random,P021,coupling color,커플링염료,,none,미검출,-,False,False,낙상 위험성 악화됨,True
random,P022,clostridium histolyticum,클로스트리듐히스톨리티쿰,,none,미검출,-,False,False,배벽 긴장,True
random,P022,total lipodystrophy,전체 지방영양장애,,none,미검출,-,False,False,제곱근모양징후,True
random,P022,ulceroglandular tularaemia,궤양림프절야생토끼병,,none,미검출,-,False,False,증례서술적,True
random,P023,open-chain compound,열린사슬화합물,외반슬,ok,오답,-,False,False,외반슬,True
random,P023,z-plasty,Z성형(술),z-plasty,ok,오답,-,False,False,의료급여대상자,True
random,P023,isosorbide,이소소르바이드,,none,미검출,-,False,False,네줄속눈썹(증),True
random,P024,intramuscular nerve stimulation,근육내신경자극치료,혈관내 초음파촬영,ok,오답,-,False,False,혈관내 초음파촬영,True
random,P024,developmental retardation child,발달 부진아,수의운동-과 만삭후 심실협동불능 (증) 지연 및 인지 장애를 보이는 아동,ok_nospace,오답,-,False,False,수의운동-,True
random,P024,holoparasite,완전기생체,,none,미검출,-,False,False,구안지 증후군,True
random,P025,instep island flap,안쪽발바닥섬피판,,none,미검출,-,False,False,기능창자막힘증,True
random,P025,shifting reaction,편위반응,대사촉진,ok,오답,-,False,False,대사촉진-,True
random,P025,membranous endometritis,막자궁내막염,,none,미검출,-,False,False,목 뒤통수 신경통,True
random,P026,phosphene,섬광시,,none,미검출,-,False,False,"비인두암, 수술후 상태",True
random,P026,odontoprisis,이갈기,,none,미검출,-,False,False,자궁경부의 유두종,True
random,P026,cardiography,심장도검사,창자독소,ok,오답,-,False,False,지속흡입호흡,True
random,P027,transistor hearing aid,트랜지스터보청기,,none,미검출,-,False,False,미각과민(증),True
random,P027,phlebitis and thrombophlebitis,정맥염 및 혈전정맥염,,none,미검출,-,False,False,부교감신경계통,True
random,P027,urethroscopic surgery,요도경하 수술,,none,미검출,-,False,False,관절경적 피막절제술,True
random,P028,epidural nerve block,경막외 신경차단술,,none,미검출,-,False,False,초음파,True
random,P028,ataxic hemiparesis,실조성반부전마비,손발톱병 (증),ok_nospace,오답,-,False,False,배벽동맥,True
random,P028,organoid tumor,장기모양종양,건선척추염,ok,오답,-,False,False,건선척추염,True
random,P029,sclerosing retroperitonitis,경화뒤배막염,,none,미검출,-,False,False,과잉매복치,True
random,P029,plate,평판,이갈기,ok,오답,-,False,False,이갈기,True
random,P030,acropathy,말단병(증),,none,미검출,-,False,False,모뿔사이패임,True
random,P030,uncoupling,결합저지,,none,미검출,-,False,False,대사촉진-,True
random,P030,cyst of prostate,전립샘 낭,,none,미검출,-,False,False,망막위축,True
random,P031,chorea gravidarum,임신무도병,,none,미검출,-,False,False,이식후림프세포증식병,True
random,P031,clay stool,회색변,투명부위,ok,오답,-,False,True,투명부위,True
random,P031,gorei-san,오령산,고삼투압성비케토산성혼수,ok,오답,-,False,False,작은몸증,True
random,P032,graves' ophthalmopathy,그레이브스 눈병증,,none,미검출,-,False,False,세정맥,True
random,P032,non-exudative,삼출되지않은,,none,미검출,-,False,False,결합저지,True
random,P032,endolymphatic duct,속림프관,,none,미검출,-,False,False,젖꼭지,True
random,P033,arsenic mirror,코거울,,none,미검출,-,False,False,분만후 무피브리노젠혈증,True
random,P033,supporting spiritual rituals,영적의식 지지하기,물자궁증,ok,오답,-,False,False,물자궁증,True
random,P033,muscular atrophy,근위축,,none,미검출,-,False,False,파울러자유아메바,True
random,P034,spondylopathy,척추병(증),,none,미검출,-,False,False,창자 확장,True
random,P034,thyroidea ima artery,맨아래갑상동맥,,none,미검출,-,False,False,폐쇄방법,True
random,P034,orthognathic surgery,악교정수술,,none,미검출,-,False,False,흑색땀증,True
random,P035,lcp disease,넙다리뼈머리뼈끝뼈연골증,,none,미검출,-,False,False,요세관재흡수,True
random,P035,deforming dorsopathies,변형성 등병증,,none,미검출,-,False,False,Tc섭취율,True
random,P035,bacteriocin,박테리오신,,none,미검출,-,False,False,용적탄력률,True
random,P036,thoracalgia,흉통,,none,미검출,-,False,False,넙다리뼈머리뼈끝뼈연골증,True
random,P036,delay procedure,지연처치,,none,미검출,-,False,False,내공성통풍,True
random,P036,tricephalus,세머리태아,,none,미검출,-,False,False,잘록창자장막층,True
random,P037,supraclavicular approach,빗장위접근법,돌창자 신생물을 통한,ok,오답,-,False,False,돌창자 신생물,True
random,P037,eosinophilic non-allergic rhinitis,호산성 비알레르기성 비염,,none,미검출,-,False,False,전백혈병(증후군),True
random,P037,papilloma of cerviv,자궁경부의 유두종,,none,미검출,-,False,False,매독원,True
random,P038,hypothalamic-pituitary-adrenal axis,시상하부-뇌하수체-부신축,,none,미검출,-,False,False,체반,True
random,P038,androgenic alopecia,안드로젠탈모증,,none,미검출,-,False,False,부적절한 자기 노출,True
random,P038,halmatogenesis,돌연세대변이,미각과민 (증),ok_nospace,오답,-,False,False,미각과민(증),True
random,P039,isomaltase,이소말타아제,,none,미검출,-,False,False,고리나선신경종말,True
random,P039,postprocedural subglottic stenosis,처치후 성문하협착,,none,미검출,-,False,False,흡입감염,True
random,P039,acclimation fever,순화열,,none,미검출,-,False,False,일반미생물 검사,True
random,P040,intromission,삽입,,none,미검출,-,False,False,골내재,True
random,P040,microlymphatic graft,미세림프절이식,,none,미검출,-,False,False,항중성구세포질항체,True
random,P040,lenticonus,원뿔수정체,난소위체낭,ok,오답,-,False,False,녹말효소측정법,False
random,P041,metagonimus yokogawai,요코가와흡충,,none,미검출,-,False,False,바늘근전도검사(법),True
random,P041,enema apparatus,관장기,,none,미검출,-,False,False,발달 부진아,True
random,P041,rash purpuric,자색반 발진,,none,미검출,-,False,False,자궁수축 변화,True
random,P042,factor viii,제8인자,,none,미검출,-,False,False,찬물 주머니,True
random,P042,bony excrescence,뼈이상돌출,,none,미검출,-,False,False,기능저하,True
random,P042,biopsy of adenoid,인두편도 생검,,none,미검출,-,False,False,과소 및 과소체중아,True
random,P043,undercorrection,부족교정,,none,미검출,-,False,False,평판,True
random,P043,transluminal coronary atherectomy,내강경유 심장혈관 죽종절제,,none,미검출,-,False,False,방광주혈흡충이질,True
random,P043,stump hallucination,절단끝환각,목 뒤통수 신경통 현상,ok,오답,-,False,False,에르고트중독증,True
random,P044,proenzyme,풋효소,,none,미검출,-,False,False,비염증 관절 부기,True
random,P044,traveling clinic,이동진료소,정맥류 제거,ok,오답,-,False,False,정맥류 제거,True
random,P044,pallister-killian syndrome,팰리스터-킬리언 증후군,,none,미검출,-,False,False,백혈구쏠림성,True
random,P045,leukokeratosis nicotina palati,구개 니코틴성 백색각화증,,none,미검출,-,False,False,항섬유소용해소제,True
random,P045,monorchidism,홑고환증,,none,미검출,-,False,False,코중격각,True
random,P045,steatocystoma,피지낭종,,none,미검출,-,False,False,망치머리형리보자임,True
random,P046,vaginal discharge,대하,소액성,ok,오답,-,False,False,소액성,True
random,P046,posterior thoracic fusion,뒷쪽 가슴척추 유합,,none,미검출,-,False,False,발의 관절 성형,True
random,P046,sucking disc,흉반,,none,미검출,-,False,False,요골수근관절,True
random,P047,rectal,곧창자-,,none,미검출,-,False,False,외분비 한공종,True
random,P047,pyrexia during labour,출산중 발열,,none,미검출,-,False,False,두풍 ; 뇌풍,True
random,P047,genital infection fungal,생식 기관 곰팡이 감염,,none,미검출,-,False,False,밴드제거,True
random,P048,dense deposit disease,고밀도침착병,,none,미검출,-,False,False,에스테라아제감소,True
random,P048,endoscopic transmyocardial revascularization,내시경 이용 심근경유 혈관 재형성,,none,미검출,-,False,False,표피사상균(속),True
random,P048,vasectomy seekers,정관절제술탐침,,none,미검출,-,False,False,혈구계수(법),True
random,P049,convalescence following chemotherapy,화학요법후 회복기,화학호르몬- 후 고리나선신경종말 기간,ok,오답,-,False,False,고리나선신경종말,True
random,P049,apneustic respiration,지속흡입호흡,,none,미검출,-,False,False,두풍 ; 뇌풍,True
random,P049,carpometacarpal joint structure,손목손허리관절,,none,미검출,-,False,False,부적절한 자기 노출,True
random,P050,window defect,창문비침,,none,미검출,-,False,False,토르,True
random,P050,metathalamus,시상후부,,none,미검출,-,False,False,궤양성 치은염(잇몸염)(만성),True
random,P050,patent medicine,특허약,비효율적 방어능력 제제,ok,오답,-,False,False,비효율적 방어능력,True
random,P051,pulex,벼룩(속),pulex,ok,오답,-,False,False,곧창자-,True
random,P051,genu valgum,외반슬,,none,미검출,-,False,False,집형성동맥,True
random,P051,thymopoietin,티모포이에틴,,none,미검출,-,False,False,달걀노른자배지,True
random,P052,arthroscopic menisectomy,관절경 이용 초승달 절제,,none,미검출,-,False,False,미세마찰음,True
random,P052,heart rate variability,심박변이도,,none,미검출,-,False,False,회선사상충결절,True
random,P052,subretinal,망막밑-,,none,미검출,-,False,False,후두인두염,False
random,P053,waveform,파형,,none,미검출,-,False,False,관절경적 피막절제술,True
random,P053,closed reduction,비개방정복(술),,none,미검출,-,False,False,목 뒤통수 신경통,True
random,P053,pilomatrixoma,털바탕질종,,none,미검출,-,False,False,복부 촉지성 종괴,True
random,P054,prostatodynia,전립샘통증,,none,미검출,-,False,False,혈관내 초음파촬영,True
random,P054,uropoiesis,요생산,,none,미검출,-,False,False,이동진료소,True
random,P055,schistocephalus,머리갈림태아,,none,미검출,-,False,False,저비중뇨,False
random,P055,modified norwood operation,수정된 노우드수술,,none,미검출,-,False,False,비효율적 방어능력,False
random,P055,peptonization,펩톤화,변증,ok,오답,-,False,False,변증,True
random,P056,apoplectic coma,중풍혼수,,none,미검출,-,False,False,브리언트 당김,True
random,P056,atrioventricular septal defect,심방실중격결손,,none,미검출,-,False,False,두개몰딩,True
random,P056,assess hospice,호스피스 사정,두개내공간점유병변을,ok,오답,-,False,False,두개내공간점유병변,True
random,P057,continuous,연속-,,none,미검출,-,False,False,호흡기계간호 사정,True
random,P057,zoe filling,치아진정처치,요오드표지-,ok,오답,-,False,False,요오드표지-,True
random,P057,oxidizing color,산화염료,풍지 (風池) 변화,ok_nospace,오답,-,False,False,풍지(風池),True
random,P058,hammerhead ribozyme,망치머리형리보자임,,none,미검출,-,False,False,두개내공간점유병변,True
random,P058,infanthood,영아기,,none,미검출,-,False,False,요도경검사에 의한,True
random,P059,ulcerlike nud,궤양성 비궤양성 소화불량,근접부위전위,ok,오답,-,False,False,근접부위전위,True
random,P059,gwollyo,관료(顴髎),근육 경련,ok,오답,-,False,False,근육 경련,True
random,P059,double bladder,중복방광,두 개의 뚜렷한 자궁목 경유 가슴샘 절제 공강,ok,오답,-,False,False,사다리형덧대,True
random,P060,auriculotemporal nerve,귓바퀴관자신경,,none,미검출,-,False,False,후두결절,True
random,P060,annulospiral ending,고리나선신경종말,,none,미검출,-,False,False,선천 손발톱백반,True
random,P060,ascending arm venography,상지-상행적상지정맥,,none,미검출,-,False,False,근긴장장애,True
random,P061,epidermophyton,표피사상균(속),,none,미검출,-,False,False,대변농축(법),True
random,P061,tubal tonsil,귀인두관편도,,none,미검출,-,False,False,항원복귀,True
random,P061,single-step growth curve,일회증식곡선,천증,ok,오답,-,False,False,천증,True
random,P062,antineutrophil cytoplasmic antibody,항중성구세포질항체,,none,미검출,-,False,False,초음파,True
random,P062,pharyngoparalysis,인두마비,,none,미검출,-,False,False,회선사상충결절,True
random,P062,vasa previa,전치 맥관,외반슬,ok,오답,-,False,False,외반슬,True
random,P063,tzanck smear test,장크도말검사,,none,미검출,-,False,False,쓰레기처리 능력 사정하기,True
random,P063,ecdysis,허물벗기,,none,미검출,-,False,False,요도경검사에 의한,True
random,P063,major amblyoscope,대형 약시경,근육 경련,ok,오답,-,False,False,근육 경련,True
random,P064,closed approach,폐쇄방법,중풍혈수 무릎뼈의 장애,ok,오답,-,False,False,중풍혼수,True
random,P064,thyroid notch,방패패임,,none,미검출,-,False,False,비스듬절단,True
random,P064,intraocular,안구내-,,none,미검출,-,False,False,무릎뼈의 장애,True
random,P065,precipitate labor,급속 분만,유구조충 빈대,ok,오답,-,False,False,유구조충,True
